사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2024-05,5호선,2522,오목교(목동운동장앞),4,0,"5,348","1,981","16,987","9,324","53,375","27,290","59,036","64,182","34,616","51,126","27,812","32,063","27,854","31,430","31,715","33,011","32,848","35,627","31,491","34,707","34,591","37,836","41,247","44,008","50,267","56,799","64,618","77,443","35,164","48,774","38,117","29,611","29,795","26,505","25,812","23,588","7,544","13,584","1,160","4,562",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2523,양평,2,0,"2,935","1,089","7,442","5,590","24,994","10,314","29,338","39,908","14,203","14,382","9,230","6,539","8,582","5,927","9,394","6,762","9,239","7,423","8,125","6,904","9,229","7,942","12,104","9,876","17,911","13,958","31,996","23,030","9,681","15,661","6,246","10,888","5,254","10,440","3,674","9,588","1,530","6,002",250,"1,981",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2524,영등포구청,0,0,"1,434",719,"3,050","2,491","9,007","6,678","13,229","26,559","6,193","10,910","4,691","5,022","5,249","4,718","5,611","5,014","6,120","5,523","5,738","4,962","6,378","5,312","7,610","5,977","11,416","8,097","23,393","14,844","8,065","7,629","5,877","4,984","5,221","4,803","3,657","4,270","1,813","2,700",306,697,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2525,영등포시장,17,0,"3,383","1,225","7,070","5,892","25,402","15,362","36,345","43,608","16,850","25,118","12,971","17,739","13,518","17,748","16,379","21,765","16,544","24,730","16,917","19,448","20,769","16,724","25,859","17,769","33,032","21,272","44,308","34,704","19,507","20,968","13,752","13,680","12,219","13,145","8,398","12,562","3,992","8,337",460,"1,942",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2526,신길,55,0,"2,725",467,"5,056","2,398","16,421","5,037","25,518","14,962","11,440","6,880","7,942","3,462","6,376","3,950","6,739","4,279","5,869","4,640","4,967","4,841","5,168","5,955","6,271","7,745","9,369","11,988","13,625","20,619","5,753","12,138","4,164","10,352","4,016","10,685","3,293","10,594","1,789","6,591",265,"2,030",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2527,여의도,19,1,"3,016","2,834","4,419","27,604","11,254","142,516","15,709","214,612","13,281","83,467","14,421","39,279","21,993","38,959","23,894","37,289","30,284","41,285","35,292","34,937","44,425","33,151","60,147","33,033","144,516","36,838","170,312","42,241","69,478","19,882","60,075","11,158","47,009","9,344","26,742","8,495","9,765","4,993","1,227","2,668",0,2,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2528,여의나루,21,0,"1,392","1,481","3,067","11,713","6,629","48,737","10,544","71,910","7,369","36,877","7,168","27,238","9,592","26,081","12,556","27,616","15,616","33,088","21,122","33,869","28,096","36,335","35,191","38,814","62,516","44,775","73,539","50,491","48,162","31,650","61,433","18,253","56,016","11,565","40,786","7,560","15,750","3,914","1,594","1,438",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2529,마포,9,0,"2,857","1,536","9,598","8,391","28,873","21,656","38,827","71,557","22,799","37,298","19,083","18,498","18,986","18,510","19,676","17,182","20,993","18,427","19,335","16,470","21,123","18,427","24,457","22,588","37,322","31,498","58,017","45,357","22,232","27,062","19,691","17,733","21,078","16,284","15,077","14,222","6,287","9,256",996,"2,337",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2530,공덕,8,1,"2,063","1,066","6,374","7,934","22,243","32,349","33,863","78,814","18,176","38,564","15,891","17,959","16,743","18,048","18,032","16,613","21,886","17,497","18,479","16,261","21,791","17,118","26,439","20,513","43,000","31,559","63,634","47,696","25,792","24,477","21,061","15,333","22,163","14,452","16,735","13,528","7,616","7,508","1,100","2,081",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2531,애오개,35,0,"2,467",407,"6,494","4,246","20,273","9,502","27,480","26,873","13,524","14,073","10,100","7,205","9,762","6,622","10,895","7,037","10,365","8,524","9,693","8,508","10,645","9,505","10,993","10,474","14,291","15,068","21,935","22,258","8,216","13,998","5,975","8,947","4,818","9,038","3,392","8,321","1,271","5,005",130,"2,476",0,398,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2532,충정로(경기대입구),1,0,976,246,"2,668","2,363","6,213","15,715","9,095","33,688","5,658","14,040","4,230","4,831","5,350","4,833","5,684","4,548","5,989","5,287","6,105","5,196","6,412","4,732","8,332","5,047","18,105","6,786","26,450","9,627","8,746","5,899","6,090","4,231","4,962","4,216","3,577","4,026","1,429","2,712",237,708,0,86,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2533,서대문,5,0,"3,401","1,085","6,721","18,128","19,354","74,117","25,306","172,907","19,367","50,072","18,681","26,658","22,428","25,985","23,480","22,946","23,911","25,741","27,757","21,389","34,577","18,357","45,321","18,638","80,060","21,926","117,195","28,359","33,453","16,233","26,958","11,624","25,023","11,913","17,744","9,449","6,246","5,887",626,"1,761",0,37,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2534,광화문(세종문화회관),4,1,"1,234","1,298","3,541","32,285","9,452","87,954","13,560","276,012","12,839","132,568","16,934","66,589","25,274","64,478","32,451","55,896","43,572","60,093","52,599","48,037","65,895","39,141","82,631","36,366","130,224","42,794","214,839","48,960","81,831","22,906","69,811","11,266","74,518","8,605","43,556","6,151","14,998","3,371","1,494",938,0,4,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2535,종로3가,63,4,"1,844",456,"2,471","7,130","3,611","16,431","5,905","45,600","8,113","39,194","10,842","34,591","14,458","39,281","21,357","38,300","24,809","37,612","30,825","35,273","35,871","33,223","41,688","35,326","49,855","40,078","62,928","47,953","40,438","28,311","39,648","17,124","45,293","13,379","39,618","9,986","23,587","6,375","3,817","2,216",1,26,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2536,을지로4가,4,0,585,594,969,"6,884","2,401","19,438","4,060","43,875","3,939","19,826","4,569","12,503","6,419","12,637","8,043","11,359","9,813","10,020","11,095","9,252","12,331","8,309","15,356","7,877","27,974","7,769","38,416","8,533","15,504","4,818","10,846","3,334","8,996","2,901","6,623","2,045","3,377","1,476",550,455,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2537,동대문역사문화공원(DDP),0,0,284,256,727,"3,159","1,366","10,406","2,763","29,551","3,337","10,829","3,575","4,213","3,239","3,753","2,890","3,611","3,257","3,726","3,855","3,639","4,375","3,638","5,959","3,635","12,686","3,889","20,158","4,341","7,746","2,879","4,561","2,374","3,605","2,628","2,527","2,563","1,250","1,936",248,544,0,19,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2538,청구,30,0,"1,857",401,"2,963","2,282","7,611","4,349","11,370","15,139","7,513","8,028","5,910","4,718","5,631","4,005","5,598","4,891","5,790","4,951","5,719","5,447","5,695","5,825","7,602","6,435","8,862","8,386","13,874","11,534","8,000","7,605","5,420","5,270","4,230","4,969","3,628","4,815","2,007","2,997",287,869,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2539,신금호,33,0,"3,364",486,"7,942","3,219","20,467","10,057","30,870","13,604","16,852","8,548","11,256","6,630","10,336","6,929","10,346","8,006","9,842","9,301","9,393","10,068","9,567","12,107","12,619","14,548","11,172","18,411","11,307","27,233","7,936","17,952","5,605","11,878","4,430","11,429","3,034","10,178","1,289","6,488",291,"2,181",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2540,행당,27,0,"4,448",726,"12,678","2,735","32,252","5,204","45,024","10,094","23,134","6,769","15,847","5,473","13,583","6,620","12,905","7,793","11,985","9,253","10,484","10,902","10,662","13,175","10,845","16,295","10,999","20,220","10,530","31,456","7,070","20,477","5,461","14,325","4,145","13,695","3,379","12,098","1,188","7,151",246,"2,235",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2541,왕십리(성동구청),79,1,"2,033",650,"2,509","3,258","6,236","6,884","8,903","18,861","5,198","9,970","5,166","7,829","5,713","7,896","6,327","8,333","6,843","9,394","7,809","9,307","8,190","9,144","10,780","10,542","11,092","12,656","15,096","18,040","9,344","10,471","8,191","6,291","9,076","5,330","7,571","4,674","3,254","3,170",638,"2,187",1,351,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2542,마장,3,0,"2,843",538,"6,520","5,094","16,918","7,672","20,345","16,158","12,518","11,102","9,711","8,334","8,841","7,806","10,813","8,877","9,997","8,386","9,812","7,463","10,322","8,274","12,825","9,721","12,373","12,687","12,233","18,460","8,126","11,749","6,238","7,972","5,891","7,612","4,048","7,099","1,549","4,327",236,"1,492",0,11,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2543,답십리,33,0,"9,977","1,491","20,231","10,639","56,974","15,096","76,758","35,869","38,009","20,179","24,770","14,104","21,482","14,761","23,253","16,120","22,388","19,582","20,435","18,593","22,184","22,078","26,315","26,006","31,498","35,460","33,738","59,063","18,303","37,946","12,705","25,742","10,370","23,001","7,557","22,108","3,635","12,867",608,"4,638",0,4,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2544,장한평,36,1,"8,541","1,513","20,765","14,633","57,152","24,138","78,659","66,209","42,123","31,105","26,964","22,965","23,953","20,909","26,092","21,376","25,071","22,470","24,498","22,111","25,990","24,870","32,986","30,838","43,606","43,539","62,585","68,493","27,772","47,184","17,268","30,022","14,173","28,587","11,251","25,161","4,981","16,387",705,"4,987",0,215,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2545,군자(능동),61,1,"8,181",823,"12,816","6,078","34,340","10,112","49,103","28,327","24,416","19,303","15,782","14,995","15,043","13,745","17,083","15,181","17,235","17,058","15,697","17,284","16,058","19,413","18,970","25,038","23,340","35,576","27,642","56,598","16,683","35,573","15,046","23,403","14,917","21,224","12,436","20,720","6,808","13,415","1,402","6,796",0,"1,243",0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2546,아차산(어린이대공원후문),17,0,"9,983","1,533","18,218","6,993","45,090","15,647","59,906","34,543","32,979","25,756","23,651","23,418","23,385","23,275","28,402","22,726","30,693","23,105","30,270","22,659","30,801","27,844","32,620","32,472","32,785","39,422","30,586","59,361","19,041","39,131","15,226","26,223","16,221","22,199","14,982","19,637","4,176","11,987",595,"3,727",0,0,0,1,0,0,2024-06-03 09:43:48
2024-05,5호선,2547,광나루(장신대),11,2,"5,738","2,103","17,772","8,634","42,239","17,832","48,917","35,921","31,567","23,357","23,992","21,116","22,158","17,587","22,968","18,131","24,007","19,842","22,782","18,970","24,324","22,039","28,527","25,703","29,220","30,926","32,519","42,234","17,785","29,977","15,091","20,062","13,081","19,132","9,981","18,817","3,801","10,977",461,"2,997",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2548,천호(풍납토성),85,3,"7,738","2,091","13,311","17,607","33,173","21,069","41,064","42,523","26,932","38,955","25,660","31,362","29,067","31,144","33,004","32,488","34,960","36,495","36,317","34,405","41,427","37,562","48,760","40,308","54,691","46,858","56,751","61,203","39,233","42,147","35,758","25,900","26,462","23,033","19,341","20,044","9,239","12,566","1,830","4,247",0,7,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2549,강동,115,4,"11,966","1,365","21,745","11,550","57,062","27,974","71,321","46,544","39,115","26,682","29,212","20,006","26,810","19,394","27,766","20,797","25,824","25,722","25,430","24,758","27,382","27,417","31,467","31,216","41,546","37,319","41,928","57,788","22,136","43,061","16,002","29,854","13,174","28,472","9,685","25,239","4,302","16,598",837,"7,158",1,1,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2550,길동,6,0,"5,020",784,"10,116","4,630","23,800","8,225","28,477","19,858","17,454","14,616","15,264","10,800","14,683","11,735","15,606","13,003","15,825","13,199","13,766","15,406","14,519","15,766","16,114","19,417","16,595","21,841","17,674","27,864","9,851","22,041","7,843","13,816","6,568","11,437","5,214","10,243","2,110","6,282",421,"2,929",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2551,굽은다리(강동구민회관앞),9,0,"7,596",842,"15,072","3,209","36,153","7,349","40,505","15,495","24,169","11,446","18,318","10,156","16,396","11,611","17,341","12,392","17,340","13,894","14,371","15,311","14,031","16,028","15,767","21,293","15,445","23,528","16,806","36,740","10,080","28,384","8,264","18,496","7,577","15,411","5,741","15,669","1,669","8,752",289,"3,402",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2552,명일,7,0,"5,904","1,486","15,408","3,467","36,983","7,951","36,007","15,042","21,931","11,028","18,003","10,520","16,257","10,205","16,101","10,351","14,342","13,967","13,448","13,993","13,367","16,706","15,917","21,205","13,852","21,579","13,408","39,176","8,359","29,392","7,138","16,850","6,246","14,735","4,764","14,878","1,790","8,653",384,"3,228",0,22,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2553,고덕,4,0,"4,629","1,928","12,539","10,204","31,540","20,510","30,152","21,501","20,512","16,053","17,802","14,799","18,797","12,823","19,084","13,391","17,273","18,426","17,457","15,395","20,855","19,095","27,322","20,630","28,715","21,409","19,867","33,416","12,186","26,961","9,271","15,069","9,625","14,740","9,182","13,239","2,156","7,184",447,"3,588",0,198,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2554,상일동,105,0,"10,654","1,326","34,151","6,973","77,832","12,467","62,855","18,062","37,369","10,456","27,089","9,954","22,796","9,388","22,253","15,159","20,076","17,659","17,706","17,043","19,284","23,443","20,080","25,431","21,269","37,784","21,117","59,545","11,531","49,877","8,806","29,065","6,025","28,930","4,082","24,295","1,781","15,752",445,"7,252",2,"1,557",0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2555,둔촌동,4,0,"4,800","1,003","9,842","16,870","25,231","11,855","28,239","21,207","18,107","14,114","13,495","10,869","12,975","10,630","13,948","11,535","13,992","13,953","13,767","12,880","15,415","15,325","22,895","17,508","24,064","21,767","21,667","31,360","11,512","21,854","8,939","11,333","8,003","12,186","6,228","9,564","2,790","6,042",372,"1,930",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2556,올림픽공원(한국체대),1,0,"1,506","1,046","6,059","4,338","13,456","7,599","14,007","14,515","10,530","9,605","9,437","9,218","10,127","8,475","10,848","9,783","10,096","10,902","9,420","11,612","12,748","12,244","14,278","12,341","14,142","13,479","12,528","14,163","7,168","9,664","11,949","6,230","13,891","5,940","14,581","4,815","3,715","3,692",209,"1,114",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2557,방이,4,0,"2,845",986,"8,053","3,966","19,827","9,171","20,083","23,667","13,850","13,108","11,481","9,178","10,041","8,629","11,395","11,264","11,624","10,530","10,381","12,367","11,406","13,358","12,461","15,325","15,825","22,052","19,911","23,682","10,195","17,950","9,058","10,497","12,147","9,327","11,727","7,644","2,426","5,261",270,"1,620",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2558,오금,17,0,"1,323",542,"3,559","2,803","8,082","10,218","8,528","20,632","6,284","6,992","5,284","4,003","5,263","3,606","5,495","4,141","5,285","3,937","5,744","4,620","6,630","4,648","8,287","5,752","10,370","7,159","14,870","8,392","4,567","6,288","3,721","4,161","3,012","4,020","2,447","4,059",876,"2,800",131,"1,102",1,1,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2559,개롱,7,0,"3,903",889,"10,019","2,860","25,456","7,746","24,210","16,364","15,114","8,287","12,644","6,502","10,852","7,199","10,985","7,567","10,408","9,204","8,971","10,487","9,515","11,105","12,526","14,942","12,840","17,614","13,044","22,401","6,705","20,083","5,126","12,001","4,297","10,001","2,700","11,954",892,"6,357",110,"2,218",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2560,거여,2,0,"7,059",754,"17,877","4,151","48,944","9,221","46,472","19,027","26,287","9,575","18,034","7,632","15,328","8,678","15,830","9,556","14,626","13,193","12,446","12,163","13,033","16,083","15,619","21,149","16,789","26,241","15,792","39,920","8,376","34,273","6,322","18,933","5,552","16,749","3,673","18,490","1,246","9,962",162,"3,683",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2561,마천,68,0,"8,125",350,"16,159","2,718","46,705","4,851","35,725","11,312","18,741","7,491","12,759","6,780","10,990","6,456","11,858","7,348","10,092","9,203","9,230","7,823","8,166","13,526","9,253","15,113","8,908","18,376","10,347","27,318","4,947","23,482","3,703","13,098","2,867","13,298","1,899","12,560",806,"7,616",131,"3,154",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2562,강일,3,1,"3,246",738,"10,573","3,036","31,338","5,758","27,774","8,702","17,654","3,940","13,495","4,134","10,441","4,074","10,165","6,578","9,186","6,170","7,596","7,859","8,452","10,107","8,856","10,808","8,908","15,992","9,523","21,188","4,210","19,703","3,301","12,285","2,425","11,467","1,849","10,590",591,"7,023",189,"2,344",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2563,미사,9,0,"8,556",869,"23,897","7,299","73,243","13,980","70,905","25,368","37,682","25,529","27,412","19,773","25,065","20,371","26,615","22,522","26,268","22,955","24,343","27,257","28,059","27,013","28,676","36,761","30,682","51,229","32,341","70,705","20,344","68,415","19,739","38,155","20,979","30,308","16,876","28,348","7,601","18,488","2,074","6,279",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2564,하남풍산,0,0,"1,961",348,"5,802","2,814","10,932","7,418","12,890","16,032","7,954","10,212","7,134","6,610","6,910","6,238","7,498","5,545","7,537","6,641","7,352","6,401","8,269","6,857","10,344","8,589","12,159","7,792","13,881","11,845","5,596","10,498","4,086","6,258","4,266","5,443","2,526","5,610",654,"3,534",160,"1,359",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2565,하남시청(덕풍·신장),24,5,"6,259",162,"14,416","3,904","32,257","7,261","28,712","17,154","19,809","9,148","15,723","10,105","14,697","10,301","15,473","9,291","14,370","13,167","13,099","11,196","14,006","17,225","16,470","19,086","15,806","18,676","15,922","26,079","9,084","24,771","7,482","13,720","5,934","14,322","3,525","13,587","1,597","7,709",336,"3,990",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,5호선,2566,하남검단산,18,0,"4,471",13,"10,149","3,293","25,786","5,942","21,732","14,109","14,627","10,925","11,961","10,615","10,626","9,365","11,166","11,690","11,325","10,707","11,066","10,679","12,706","13,482","14,063","11,709","14,585","15,993","13,569","17,916","8,846","17,468","7,390","11,685","5,959","10,649","4,301","9,379",981,"6,352",93,"3,001",0,2,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2611,응암,24,1,"13,092","1,520","27,935","7,456","74,599","10,586","90,698","19,873","50,204","16,136","32,278","14,814","29,052","15,974","29,290","19,456","27,626","20,665","23,564","22,695","23,069","29,707","25,617","36,103","24,115","48,413","23,451","77,156","14,839","59,663","11,303","38,873","9,934","34,092","7,078","31,326","3,106","20,961",467,"6,654",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2612,역촌,0,0,"2,400",262,"6,220","2,598","16,470","2,709","17,363","8,115","10,272","4,673","7,074","4,033","6,306","5,137","6,746","5,616","6,607","5,627","5,882","5,980","5,594","7,005","5,365","9,039","5,432","11,788","5,182","18,482","3,524","14,420","2,637","8,370","1,938","8,559","1,598","7,895",726,"5,440",74,"1,641",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2613,불광,36,1,"1,682",461,"4,821","1,788","12,107","3,865","15,020","7,866","8,191","7,662","7,012","6,368","7,876","6,646","8,490","7,040","8,953","7,932","9,628","7,532","10,539","8,648","11,106","9,202","10,756","11,525","10,023","15,962","6,558","11,875","5,571","6,807","4,334","6,437","2,431","6,394","1,021","4,070",180,"1,397",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2614,독바위,15,0,"2,620",220,"5,271",956,"15,260","2,106","13,453","3,484","7,599","3,288","4,990","3,489","4,545","2,627","4,579","3,408","4,000","3,566","3,557","3,832","3,885","4,634","3,779","6,009","3,250","7,263","3,168","12,053","1,963","10,147","1,389","6,405",960,"5,717",738,"5,531",360,"3,456",72,"1,394",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,6호선,2615,연신내,0,0,0,0,0,0,3,0,2,0,12,0,6,0,15,0,13,0,7,0,8,0,8,0,5,0,7,0,8,0,4,0,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2024-06-03 09:43:48
